Time gripper_l_joint gripper_r_joint yumi_joint_1_l yumi_joint_1_r yumi_joint_2_l yumi_joint_2_r yumi_joint_3_l yumi_joint_3_r yumi_joint_4_l yumi_joint_4_r yumi_joint_5_l yumi_joint_5_r yumi_joint_6_l yumi_joint_6_r yumi_joint_7_l yumi_joint_7_r 
850000000 0.0249818 0.00142967 -0.437655 0.543068 -1.47234 -1.4679 0.768981 0.778895 -0.798949 0.799332 0.454687 0.461209 1.20847 1.21427 1.21175 -1.27166 
870000000 0.02411 0.00141322 -0.437601 0.541775 -1.47236 -1.46798 0.768917 0.778816 -0.798955 0.799343 0.454674 0.461205 1.20847 1.21428 1.21174 -1.27106 
890000000 0.0237536 0.00139672 -0.437557 0.540495 -1.47238 -1.46805 0.768868 0.778739 -0.79896 0.799353 0.454663 0.461201 1.20847 1.21429 1.21173 -1.27047 
910000000 0.0238021 0.00138015 -0.437515 0.539227 -1.47241 -1.46812 0.768821 0.778664 -0.798965 0.799364 0.454652 0.461198 1.20848 1.21429 1.21173 -1.26989 
930000000 0.0238554 0.00136293 -0.437473 0.537972 -1.47243 -1.46819 0.768774 0.778589 -0.79897 0.799374 0.454641 0.461195 1.20848 1.2143 1.21172 -1.26931 
950000000 0.023909 0.00134614 -0.43743 0.53673 -1.47245 -1.46826 0.768728 0.778517 -0.798975 0.799384 0.45463 0.461194 1.20848 1.21431 1.21172 -1.26873 
970000000 0.0239626 0.00132903 -0.437389 0.5355 -1.47247 -1.46833 0.768682 0.778446 -0.79898 0.799395 0.45462 0.461192 1.20848 1.21432 1.21171 -1.26816 
990000000 0.0240149 0.00131224 -0.43735 0.534281 -1.47249 -1.4684 0.76864 0.778376 -0.798984 0.799405 0.454611 0.461192 1.20849 1.21432 1.21171 -1.2676 
10000000 0.0240687 0.00129599 -0.437309 0.533074 -1.47251 -1.46847 0.768595 0.778307 -0.798989 0.799417 0.4546 0.461192 1.20849 1.21433 1.21171 -1.26704 
30000000 0.0241224 0.00127768 -0.437269 0.531879 -1.47253 -1.46854 0.76855 0.77824 -0.798994 0.799427 0.45459 0.461193 1.20849 1.21434 1.2117 -1.26649 
50000000 0.0241763 0.00126006 -0.437229 0.530696 -1.47255 -1.4686 0.768506 0.778174 -0.798999 0.799437 0.454579 0.461194 1.20849 1.21435 1.2117 -1.26594 
70000000 0.02423 0.00124302 -0.437188 0.529525 -1.47257 -1.46867 0.768462 0.77811 -0.799003 0.799448 0.454569 0.461195 1.2085 1.21436 1.21169 -1.2654 
90000000 0.0242838 0.00122542 -0.437148 0.528364 -1.47259 -1.46873 0.768419 0.778046 -0.799007 0.799458 0.454559 0.461197 1.2085 1.21436 1.21169 -1.26486 
110000000 0.0243378 0.00120893 -0.437108 0.527215 -1.47261 -1.4688 0.768376 0.777983 -0.799011 0.79947 0.454548 0.461199 1.2085 1.21437 1.21169 -1.26433 
130000000 0.0243917 0.0011903 -0.437069 0.526078 -1.47263 -1.46886 0.768333 0.777922 -0.799015 0.79948 0.454538 0.461202 1.20851 1.21438 1.21168 -1.26381 
150000000 0.0244454 0.00117227 -0.43703 0.524951 -1.47265 -1.46892 0.768291 0.777862 -0.79902 0.79949 0.454528 0.461205 1.20851 1.21439 1.21168 -1.26329 
170000000 0.0244993 0.0011545 -0.436991 0.523835 -1.47266 -1.46899 0.768249 0.777803 -0.799023 0.799501 0.454518 0.461208 1.20851 1.2144 1.21167 -1.26277 
190000000 0.0245534 0.00113679 -0.436952 0.522731 -1.47268 -1.46905 0.768208 0.777746 -0.799027 0.799511 0.454509 0.461212 1.20851 1.21441 1.21167 -1.26226 
210000000 0.0246076 0.00112031 -0.436914 0.521637 -1.4727 -1.46911 0.768167 0.777689 -0.799031 0.799523 0.454499 0.461216 1.20852 1.21442 1.21167 -1.26175 
230000000 0.0246604 0.00110086 -0.436876 0.520554 -1.47272 -1.46917 0.768127 0.777633 -0.799035 0.799533 0.454489 0.461221 1.20852 1.21443 1.21166 -1.26125 
250000000 0.0247148 0.0010828 -0.43684 0.519482 -1.47274 -1.46923 0.76809 0.777579 -0.799037 0.799543 0.454481 0.461226 1.20852 1.21444 1.21166 -1.26076 
270000000 0.024769 0.00106607 -0.436803 0.518419 -1.47275 -1.46929 0.76805 0.777525 -0.799041 0.799555 0.454471 0.461231 1.20852 1.21445 1.21166 -1.26027 
290000000 0.0248237 0.00104694 -0.436765 0.517367 -1.47277 -1.46935 0.76801 0.777473 -0.799044 0.799565 0.454462 0.461237 1.20853 1.21446 1.21166 -1.25978 
310000000 0.0248778 0.00102872 -0.436729 0.516326 -1.47279 -1.4694 0.767971 0.777421 -0.799048 0.799576 0.454452 0.461242 1.20853 1.21446 1.21165 -1.2593 
330000000 0.0249322 0.00101034 -0.436692 0.515295 -1.47281 -1.46946 0.767933 0.777371 -0.799051 0.799586 0.454443 0.461248 1.20853 1.21447 1.21165 -1.25882 
350000000 0.0249864 0.000993512 -0.436655 0.514274 -1.47282 -1.46952 0.767894 0.777321 -0.799054 0.799598 0.454433 0.461253 1.20853 1.21448 1.21165 -1.25835 
370000000 0.0240302 0.000973604 -0.436611 0.513264 -1.47284 -1.46957 0.767842 0.777271 -0.799058 0.799609 0.454423 0.461261 1.20854 1.21449 1.21164 -1.25788 
390000000 0.0237563 0.000955579 -0.436577 0.512263 -1.47286 -1.46963 0.767805 0.777224 -0.799061 0.799619 0.454415 0.461267 1.20854 1.2145 1.21164 -1.25742 
410000000 0.023806 0.000938221 -0.436544 0.511271 -1.47288 -1.46968 0.767769 0.777177 -0.799065 0.799631 0.454406 0.461274 1.20854 1.21451 1.21163 -1.25697 
430000000 0.0238601 0.000918239 -0.436512 0.51029 -1.47289 -1.46974 0.767733 0.777131 -0.799069 0.799641 0.454398 0.461282 1.20854 1.21452 1.21163 -1.25651 
450000000 0.0239137 0.000899644 -0.436481 0.509318 -1.47291 -1.46979 0.767698 0.777086 -0.799073 0.799652 0.45439 0.461289 1.20855 1.21453 1.21162 -1.25606 
470000000 0.0239678 0.000881315 -0.436449 0.508356 -1.47293 -1.46984 0.767663 0.777042 -0.799077 0.799663 0.454381 0.461297 1.20855 1.21454 1.21162 -1.25562 
490000000 0.0240218 0.000862564 -0.436418 0.507403 -1.47294 -1.46989 0.767628 0.776999 -0.799081 0.799674 0.454373 0.461305 1.20855 1.21456 1.21162 -1.25518 
510000000 0.0240759 0.000844751 -0.436386 0.506459 -1.47296 -1.46995 0.767594 0.776956 -0.799085 0.799685 0.454365 0.461314 1.20855 1.21457 1.21162 -1.25474 
530000000 0.02413 0.000825218 -0.436355 0.505525 -1.47297 -1.47 0.76756 0.776915 -0.799088 0.799696 0.454357 0.461322 1.20855 1.21458 1.21161 -1.25431 
550000000 0.0241842 0.000805888 -0.436324 0.5046 -1.47299 -1.47005 0.767526 0.776874 -0.799092 0.799706 0.454349 0.461331 1.20856 1.21459 1.21161 -1.25388 
570000000 0.0242368 0.000786973 -0.436293 0.503684 -1.473 -1.4701 0.767494 0.776833 -0.799095 0.799717 0.454342 0.461341 1.20856 1.2146 1.21161 -1.25346 
590000000 0.0242912 0.000767471 -0.436262 0.502777 -1.47302 -1.47015 0.767461 0.776795 -0.799099 0.799728 0.454334 0.461351 1.20856 1.21461 1.2116 -1.25304 
610000000 0.0243455 0.0007497 -0.436234 0.501879 -1.47303 -1.4702 0.767431 0.776756 -0.799101 0.79974 0.454327 0.461361 1.20856 1.21462 1.2116 -1.25263 
